Date,SPY,XLE,XLF,XLK,XLV,XLI,XLY,XLP,XLU,XLB,LQD,BIL,SHY,IEF,TLT,VGSH,VGIT,VGLT,BND
2019-01-07,56.42305962655854,0,0,0,0,0,0,0,0,0,37.615373084372365,0,0,0,0,0,0,0,0
2019-01-08,56.790977716387125,0,0,0,0,0,0,0,0,0,37.86065181092475,0,0,0,0,0,0,0,0
2019-01-09,57.036357362616016,0,0,0,0,0,0,0,0,0,38.024238241744015,0,0,0,0,0,0,0,0
2019-01-10,57.09695844152853,0,0,0,0,0,0,0,0,0,38.06463896101903,0,0,0,0,0,0,0,0
2019-01-11,57.15242136025974,0,0,0,0,0,0,0,0,0,38.10161424017316,0,0,0,0,0,0,0,0
2019-01-14,56.882931240639394,0,0,0,0,0,0,0,0,0,37.92195416042627,0,0,0,0,0,0,0,0
2019-01-15,57.2881271708897,0,0,0,0,0,0,0,0,0,38.192084780593134,0,0,0,0,0,0,0,0
2019-01-16,57.41570521434746,0,0,0,0,0,0,0,0,0,38.27713680956497,0,0,0,0,0,0,0,0
2019-01-17,57.723510084362154,0,0,0,0,0,0,0,0,0,38.48234005624143,0,0,0,0,0,0,0,0
2019-01-18,58.225010379550596,0,0,0,0,0,0,0,0,0,38.81667358636707,0,0,0,0,0,0,0,0
2019-01-22,57.79177604550807,0,0,0,0,0,0,0,0,0,38.52785069700539,0,0,0,0,0,0,0,0
2019-01-23,57.92295845010985,0,0,0,0,0,0,0,0,0,38.61530563340657,0,0,0,0,0,0,0,0
2019-01-24,58.002063363129956,0,0,0,0,0,0,0,0,0,38.66804224208665,0,0,0,0,0,0,0,0
2019-01-25,58.316702379253385,0,0,0,0,0,0,0,0,0,38.87780158616893,0,0,0,0,0,0,0,0
2019-01-28,58.04672124265457,0,0,0,0,0,0,0,0,0,38.69781416176971,0,0,0,0,0,0,0,0
2019-01-29,58.05096458227183,0,0,0,0,0,0,0,0,0,38.70064305484789,0,0,0,0,0,0,0,0
2019-01-30,58.709120556452845,0,0,0,0,0,0,0,0,0,39.1394137043019,0,0,0,0,0,0,0,0
2019-01-31,59.18273262315156,0,0,0,0,0,0,0,0,0,39.45515508210104,0,0,0,0,0,0,0,0
2019-02-01,59.143433943985606,0,0,0,0,0,0,0,0,0,39.42895596265708,0,0,0,0,0,0,0,0
2019-02-04,59.360451503154785,0,0,0,0,0,0,0,0,0,39.57363433543652,0,0,0,0,0,0,0,0
2019-02-05,59.606105843205825,0,0,0,0,0,0,0,0,0,39.73740389547055,0,0,0,0,0,0,0,0
2019-02-06,59.51385769121116,0,0,0,0,0,0,0,0,0,39.67590512747411,0,0,0,0,0,0,0,0
2019-02-07,59.1693548496668,0,0,0,0,0,0,0,0,0,39.44623656644454,0,0,0,0,0,0,0,0
2019-02-08,59.271854547943875,0,0,0,0,0,0,0,0,0,39.51456969862926,0,0,0,0,0,0,0,0
2019-02-11,59.23860221162986,0,0,0,0,0,0,0,0,0,39.492401474419914,0,0,0,0,0,0,0,0
2019-02-12,59.72832108326306,0,0,0,0,0,0,0,0,0,39.81888072217537,0,0,0,0,0,0,0,0
2019-02-13,59.7830276840901,0,0,0,0,0,0,0,0,0,39.8553517893934,0,0,0,0,0,0,0,0
2019-02-14,59.73027210401174,0,0,0,0,0,0,0,0,0,39.8201814026745,0,0,0,0,0,0,0,0
2019-02-15,60.149621727331315,0,0,0,0,0,0,0,0,0,40.09974781822088,0,0,0,0,0,0,0,0
