Date,100 SPY,100 LQD,80-20 SPYxLQD - Daily,60-40 SPYxLQD - Daily,50-50 SPYxLQD - Daily,80-20 SPYxLQD - Monthly,60-40 SPYxLQD - Monthly,50-50 SPYxLQD - Monthly,80-20 SPYxLQD - Yearly,60-40 SPYxLQD - Yearly,50-50 SPYxLQD - Yearly,Fast Algo - Daily,Fast Algo - Monthly,Fast Algo - Yearly,Round Robin - Daily,,,,,,,,,,,,,,,,,
1/15/2019,92.15154332,100.2029472,93.83206484,95.48021195,96.2912849,93.75961142,95.36914002,96.17434133,93.76182409,95.37210486,96.17724525,93.50858365,91.83676243,92.10212497,100.2367293,,,,,,,,,,,,,,,,,
1/16/2019,92.37451387,100.397138,94.05006308,95.69284202,96.50108349,93.97698891,95.58084101,96.3831734,93.97903869,95.58356351,96.38582592,93.80489491,91.65932172,92.29457538,101.0348123,,,,,,,,,,,,,,,,,
1/17/2019,93.07534794,100.6001563,94.65893681,96.20585014,96.96472439,94.580192,96.08541659,96.83807104,94.58030962,96.0852713,96.83775214,94.19531464,92.04646482,93.10159049,102.1223572,,,,,,,,,,,,,,,,,
1/18/2019,94.31419238,100.7766841,95.70009505,97.04168397,97.69510489,95.61062421,96.90534638,97.55198601,95.60669072,96.89918906,97.54543823,94.43564467,92.7618621,94.39189483,103.9619014,,,,,,,,,,,,,,,,,
1/22/2019,93.03996193,100.9443763,94.69758028,96.31962674,97.11643303,94.61939386,96.19989553,96.99043993,94.62084481,96.20172769,96.99216913,94.27990828,92.3062344,93.22914946,102.3282926,,,,,,,,,,,,,,,,,
1/23/2019,93.23463774,101.2003918,94.90413009,96.53826408,97.34118922,94.82617837,96.41887173,97.21554205,94.82778854,96.42093935,97.21751475,95.07646889,93.3436215,93.40424883,101.7858438,,,,,,,,,,,,,,,,,
1/24/2019,93.28419456,101.4652269,94.99415709,96.67010561,97.49442691,94.91805425,96.55344765,97.3716069,94.92040102,96.55660749,97.37471072,95.48556211,92.82362414,93.43095444,101.8648373,,,,,,,,,,,,,,,,,
1/25/2019,94.07349366,101.553471,95.65369433,97.19450397,97.94928369,95.56980787,97.06628042,97.8144768,95.56948912,97.06548458,97.81348232,94.17850652,92.0985528,94.01662381,103.2178391,,,,,,,,,,,,,,,,,
1/28/2019,93.35853566,101.5358079,95.06879293,96.7445354,97.5685586,94.9916773,96.62633536,97.44412054,94.99399011,96.62944456,97.44717179,93.7130006,92.17041703,93.4491494,102.715721,,,,,,,,,,,,,,,,,
1/29/2019,93.23463774,101.7564893,95.00918398,96.75160764,97.60984547,94.93545919,96.63843568,97.49061312,94.93900806,96.64337838,97.49556354,93.97787958,92.40170833,93.62409122,103.4254827,,,,,,,,,,,,,,,,,
1/30/2019,94.71063526,102.2243033,96.29981506,97.84853426,98.60685129,96.21374892,97.71699142,98.46856134,96.21336886,97.71610246,98.46746926,94.70186473,93.05786445,94.90669253,104.5313491,,,,,,,,,,,,,,,,,
1/31/2019,95.5423882,102.9393288,97.11109954,98.63788771,99.38469745,97.0227967,98.50300585,99.24293853,97.02177632,98.50116443,99.24085849,96.60814223,94.87216169,95.51517709,104.1077667,,,,,,,,,,,,,,,,,
2/1/2019,95.58841697,102.6940551,97.10224981,98.57238991,99.29023536,97.01159345,98.43403903,99.144896,97.0095446,98.43067224,99.14123605,96.30834312,94.54618358,95.60268565,104.4121868,,,,,,,,,,,,,,,,,
2/4/2019,96.26091528,102.552371,97.62197488,98.93408584,99.57101233,97.5308333,98.7952273,99.42526196,97.51920642,98.77749757,99.40664314,96.3634028,94.60023583,96.07906878,104.950903,,,,,,,,,,,,,,,,,
2/5/2019,96.66445529,102.968493,98.02859473,99.34350974,99.98173288,97.93709109,99.20410329,99.83540936,97.92526283,99.18607037,99.81647414,96.49720945,94.71301245,96.42925814,105.4154081,,,,,,,,,,,,,,,,,
2/6/2019,96.53701173,102.7737327,97.88811774,99.18976282,99.82126883,97.79682158,99.05068834,99.67530209,97.78435592,99.03170011,99.65537221,96.52642803,94.77543027,96.32511624,105.1756097,,,,,,,,,,,,,,,,,
2/7/2019,95.61675274,102.7560063,97.13823006,98.61559142,99.33687686,97.04630421,98.47529914,99.18949609,97.04460346,98.47245418,99.18637954,97.14483224,95.47650322,95.5845413,104.1021859,,,,,,,,,,,,,,,,,
2/8/2019,95.73353595,103.0127653,97.2816876,98.78642425,99.52164805,97.18963208,98.6458982,99.37400285,97.18938183,98.64522771,99.37315064,97.56027709,95.83544479,95.63852343,103.946759,,,,,,,,,,,,,,,,,
2/11/2019,95.78663841,102.7825761,97.28138001,98.73100369,99.43805584,97.18925614,98.59045201,99.29042505,97.18582594,98.58501348,99.28460724,97.56308164,95.78168238,95.81339653,104.2922781,,,,,,,,,,,,,,,,,
2/12/2019,97.0184033,102.9242128,98.30898037,99.54720181,100.1459298,98.21609932,99.40581687,99.99759295,98.19956519,99.38072708,99.97130803,97.91308545,96.25923439,97.04404437,106.1220189,,,,,,,,,,,,,,,,,
2/13/2019,97.33341382,102.6586104,98.5136026,99.63837947,100.1792961,98.42167867,99.498616,100.0327469,98.39845313,99.46349244,99.9960121,97.81978898,96.09789552,97.36803049,106.4713119,,,,,,,,,,,,,,,,,
2/14/2019,97.11749351,102.7737327,98.3608667,99.55045351,100.1243503,98.26812105,99.40934581,99.97634174,98.24874135,99.37998918,99.9456131,97.43097589,96.03142092,97.02857512,105.6883798,,,,,,,,,,,,,,,,,
2/15/2019,98.17580952,102.8976668,99.24208153,100.2493695,100.7302612,99.15079459,100.1107559,100.5850131,99.12018096,100.0645524,100.5367381,98.08585047,96.59904316,98.1615998,107.3872162,,,,,,,,,,,,,,,,,
2/19/2019,98.34568347,102.9596654,99.39141589,100.3776078,100.8477545,99.3004307,100.2394853,100.7030382,99.26847986,100.1912763,100.6526744,98.35713542,96.97965636,98.41692179,107.6505971,,,,,,,,,,,,,,,,,
2/20/2019,98.54394593,102.871097,99.53461261,100.4644842,100.906032,99.44466864,100.3280263,100.763104,99.40937615,100.2748064,100.7075215,98.61657314,97.28212965,98.80981827,108.6670879,,,,,,,,,,,,,,,,,
2/21/2019,98.19351424,102.5789328,99.19491129,100.1359958,100.5833246,99.10494982,99.9994902,100.4403357,99.07059796,99.94768168,100.3862235,98.8996288,97.62149283,98.51645661,108.1861107,,,,,,,,,,,,,,,,,
2/22/2019,98.80232594,103.039343,99.77597196,100.6882871,101.1208656,99.68623742,100.5521761,100.9783164,99.64972934,100.4971328,100.9208345,99.34024153,98.29224106,98.96742638,108.5256591,,,,,,,,,,,,,,,,,
2/25/2019,98.93679043,103.003914,99.87774225,100.7566576,101.1722909,99.7887169,100.6216729,101.0309478,99.75021515,100.5636399,100.9703522,98.98358406,97.8364462,99.02900267,109.0519364,,,,,,,,,,,,,,,,,
2/26/2019,98.86604185,103.163285,99.8515119,100.7757852,101.2143858,99.76138582,100.6390639,101.0711889,99.72549047,100.5849391,101.0146634,98.79793373,97.66200704,98.86235208,108.635508,,,,,,,,,,,,,,,,,
2/27/2019,98.82355285,102.871097,99.76062028,100.635629,101.0493027,99.67168454,100.5007847,100.9081091,99.63306169,100.4425705,100.8473249,98.98778277,97.64735283,98.89240889,108.8561959,,,,,,,,,,,,,,,,,
2/28/2019,98.63948465,102.7294524,99.58449706,100.4677364,100.8856277,99.49547619,100.3327485,100.7442761,99.45747821,100.2754718,100.6844685,99.20826787,98.01554751,98.60067796,108.1947703,,,,,,,,,,,,,,,,,
3/1/2019,99.25537002,102.5500455,100.0471428,100.7739339,101.1124891,99.96162428,100.6444946,100.9770728,99.91430511,100.5732402,100.9027077,99.36540112,98.49731211,99.17132119,108.413176,,,,,,,,,,,,,,,,,
3/4/2019,98.89430143,102.7809783,99.80104301,100.6447515,101.0424247,99.71573484,100.5154781,100.9071023,99.6716368,100.4489722,100.8376398,99.15103228,98.28481607,98.88954524,108.1865133,,,,,,,,,,,,,,,,,
3/5/2019,98.75983694,102.8164705,99.69937775,100.5765466,100.991178,99.61431709,100.4476034,100.8561777,99.57116364,100.3824904,100.7881537,98.85453719,98.05436002,98.66172871,107.6484734,,,,,,,,,,,,,,,,,
3/6/2019,98.16165629,102.9141591,99.23522605,100.2492602,100.7333074,99.15141206,100.1220213,100.5999944,99.11215685,100.0626574,100.5379077,98.55588577,97.61158804,98.09599821,107.1588341,,,,,,,,,,,,,,,,,
3/7/2019,97.34049336,103.2516319,98.63619281,99.87757784,100.4771301,98.55559827,99.75490879,100.3484391,98.52272107,99.70494877,100.2960626,98.60832658,97.55246252,97.42363542,106.2849579,,,,,,,,,,,,,,,,,
3/8/2019,97.14579412,103.3848444,98.50381166,99.80925726,100.44146,98.42470059,99.68874917,100.3149855,98.39360417,99.64141422,100.2653193,98.86372895,97.68304906,97.18101721,106.2582623,,,,,,,,,,,,,,,,,
3/11/2019,98.55454181,103.5003147,99.66856806,100.7222709,101.2258212,99.58222909,100.5911573,101.0884271,99.5436964,100.532851,101.0274283,99.589427,98.47449225,98.41517188,107.4317534,,,,,,,,,,,,,,,,,
3/12/2019,98.92618284,103.7845294,100.0239801,101.0607946,101.5556627,99.93706563,100.9288361,101.4173985,99.89785214,100.8695215,101.3553561,100.1948132,98.8143141,98.71619297,107.3526769,,,,,,,,,,,,,,,,,
3/13/2019,99.58101744,103.6157535,100.5211291,101.3964346,101.8092072,100.4317577,101.2609798,101.6674017,100.3879646,101.1949118,101.5983854,100.4094171,99.24043298,99.34298096,108.0841337,,,,,,,,,,,,,,,,,
3/14/2019,99.5172898,103.4115486,100.4300445,101.2775686,101.6763081,100.3406027,101.1420439,101.5344488,100.2961416,101.0749933,101.4644192,100.415005,99.12859037,99.23523109,107.8297243,,,,,,,,,,,,,,,,,
3/15/2019,100.0089666,103.7845294,100.8994391,101.7239064,102.1108411,100.8094563,101.5875988,101.9681815,100.7640792,101.5191917,101.896748,100.9519149,99.34032715,99.64500463,108.1117397,,,,,,,,,,,,,,,,,
3/18/2019,100.3715707,103.7312317,101.181742,101.9243038,102.2697344,101.0912132,101.7872832,102.1263884,101.0435029,101.7154351,102.0514012,100.8098403,99.30595159,100.1263307,109.0622887,,,,,,,,,,,,,,,,,
3/19/2019,100.3964663,103.7490055,101.2052867,101.9464579,102.2911793,101.1147364,101.8094071,102.1478027,101.0669742,101.737482,102.0727359,100.1421498,98.65462048,99.98169816,108.6341224,,,,,,,,,,,,,,,,,
3/20/2019,100.0942846,104.4506077,101.0984737,102.0381147,102.4831088,101.0080496,101.9009866,102.3395113,100.9655492,101.8368138,102.2724462,100.1408133,98.54729676,99.65482885,108.1723295,,,,,,,,,,,,,,,,,
3/21/2019,101.2248201,104.645985,102.0497972,102.8059549,103.1577157,101.9570027,102.6655001,103.0107746,101.9090531,102.5932861,102.9354026,101.6935179,99.46592142,100.6568672,108.6995434,,,,,,,,,,,,,,,,,
3/22/2019,99.27659694,105.2853988,100.6032264,101.8700305,102.4801634,100.5119889,101.7312194,102.3345688,100.4783573,101.6801177,102.2809979,101.2686421,99.10428361,98.89981237,105.6379337,,,,,,,,,,,,,,,,,
3/25/2019,99.20194523,105.4985894,100.583449,101.9065793,102.5453882,100.4934045,101.7694932,102.4015558,100.4612741,101.7206029,102.3502673,101.3121108,99.20027409,98.91127175,105.4364133,,,,,,,,,,,,,,,,,
3/26/2019,99.94141793,105.5429804,101.1917301,102.3795113,102.9491601,101.0978462,102.2368128,102.7995607,101.0617304,102.1820429,102.7421992,102.0544559,99.89634076,99.68329457,106.5725767,,,,,,,,,,,,,,,,,
3/27/2019,99.41880909,105.6850996,100.7956646,102.1134403,102.749305,100.7044906,101.9746503,102.6036933,100.6720672,101.9253253,102.5519543,101.4649001,99.36140544,99.25725253,106.1226261,,,,,,,,,,,,,,,,,
3/28/2019,99.79564256,105.8182884,101.1267118,102.3971436,103.0087781,101.0340679,102.2562004,102.8609513,101.0001717,102.2047009,102.8069655,100.9248832,98.84147317,99.61400051,106.9068942,,,,,,,,,,,,,,,,,
3/29/2019,100.4249134,105.7383577,101.6215656,102.7536099,103.2946396,101.525484,102.6076689,103.1416921,101.4876023,102.5502911,103.0816356,101.5709933,99.59677932,100.2862804,107.2612554,,,,,,,,,,,,,,,,,
4/1/2019,101.615883,105.3446289,102.5100146,103.3317158,103.7148263,102.408281,103.1776865,103.5536616,102.3616322,103.1073814,103.480256,101.3099224,99.67499074,101.2245782,109.142515,,,,,,,,,,,,,,,,,
4/2/2019,101.6656743,105.4871594,102.5779371,103.4180179,103.8103988,102.4761362,103.2638599,103.6490856,102.4299713,103.1942683,103.5764169,101.2209493,99.58745354,101.110348,108.9877928,,,,,,,,,,,,,,,,,
4/3/2019,101.8256439,105.2644531,102.6637483,103.4283188,103.7824878,102.5618101,103.2740667,103.6211356,102.5134057,103.2011676,103.5450485,101.3277098,99.5804237,101.2344067,109.2243671,,,,,,,,,,,,,,,,,
4/4/2019,102.0958036,105.4336957,102.9146672,103.6594821,104.0035935,102.8125283,103.5049584,103.8419741,102.763382,103.4309604,103.7647496,101.1127571,99.45374703,101.5830882,110.1177356,,,,,,,,,,,,,,,,,
4/5/2019,102.5900005,105.6029541,103.3462386,104.0271057,104.3387906,103.2438769,103.8723447,104.176975,103.1925912,103.7951819,104.0964773,101.8157961,100.1105489,102.1623703,110.8066959,,,,,,,,,,,,,,,,,
4/8/2019,102.668192,105.4515327,103.3796158,104.0150131,104.3037485,103.2774777,103.860658,104.1423928,103.2248601,103.7815283,104.0598624,101.7152075,99.98724663,102.218303,111.0250177,,,,,,,,,,,,,,,,,
4/9/2019,102.1420551,105.6742075,102.9994496,103.7830463,104.1466147,102.8965795,103.6273616,103.9837522,102.8484856,103.554916,103.9081313,101.4105749,99.9327183,101.5969941,109.9982394,,,,,,,,,,,,,,,,,
4/10/2019,102.4904414,106.1908895,103.381219,104.1984106,104.578833,103.277918,104.0420277,104.4152161,103.230531,103.9706207,104.3406655,101.5982036,100.0355557,101.7930463,110.226801,,,,,,,,,,,,,,,,,
4/11/2019,102.4619943,106.0839619,103.3374438,104.1390894,104.5116674,103.2341934,103.9828059,104.3481665,103.1863878,103.9107814,104.2729781,101.8139879,100.3006176,101.898955,110.4567917,,,,,,,,,,,,,,,,,
4/12/2019,103.1552507,106.0216073,103.8846395,104.5373669,104.8345144,103.781,104.380724,104.6707575,103.728522,104.3017933,104.588429,102.3504735,100.7837368,102.5608757,111.7199693,,,,,,,,,,,,,,,,,
4/15/2019,103.087702,105.8523884,103.7970568,104.4295547,104.7165282,103.6936392,104.2732766,104.5531681,103.6406393,104.1935766,104.4700452,102.4963897,100.9368164,102.4498416,111.0932135,,,,,,,,,,,,,,,,,
4/16/2019,103.1552507,105.5584366,103.7938188,104.3546112,104.6054374,103.6909479,104.1992667,104.4431093,103.6358879,104.116525,104.3568436,102.2771796,100.4844036,102.5136031,112.0240163,,,,,,,,,,,,,,,,,
4/17/2019,102.9028367,105.5406153,103.5871329,104.1943548,104.468626,103.4839772,104.0385087,104.3057365,103.4303925,103.9579482,104.221726,102.4591907,100.576111,102.2574896,111.8385367,,,,,,,,,,,,,,,,,
4/18/2019,103.1054946,105.6297137,103.7678272,104.3526604,104.6155934,103.6646908,104.1968786,104.4527895,103.6103384,104.1151822,104.3676041,102.5498854,100.6884516,102.3870518,111.598249,,,,,,,,,,,,,,,,,
4/22/2019,103.1943406,105.4604473,103.806104,104.3397248,104.5768464,103.7034121,104.1846917,104.4148653,103.6475619,104.1007833,104.327394,102.49907,100.6982028,102.4419811,112.0246717,,,,,,,,,,,,,,,,,
4/23/2019,104.12223,105.8969139,104.6387401,105.0753691,105.2634114,104.5363723,104.9209775,105.1021804,104.4771668,104.8321036,105.0095719,103.0608615,101.0255079,103.0797357,112.3667217,,,,,,,,,,,,,,,,,
4/24/2019,103.8911719,106.2532441,104.523396,105.0768915,105.3237155,104.419364,104.919812,105.1595844,104.3635863,104.8360008,105.072208,103.28797,101.3974482,102.8922755,111.4358774,,,,,,,,,,,,,,,,,
4/25/2019,103.8271395,106.1997961,104.4613428,105.0168911,105.2647676,104.357347,104.8598627,105.100688,104.3016708,104.7762022,105.0134678,103.104906,101.3913375,102.5290927,110.914763,,,,,,,,,,,,,,,,,
4/26/2019,104.3106585,106.5739476,104.9241261,105.4583204,105.6953032,104.819923,105.3010151,105.530953,104.7633163,105.2159741,105.442303,103.330253,101.6551684,102.9583149,111.0790578,,,,,,,,,,,,,,,,,
4/29/2019,104.474203,106.1552707,104.9732921,105.3918091,105.5705484,104.8703776,105.2366241,105.4085051,104.8104166,105.1466301,105.3147369,103.1138603,101.4080267,102.9492024,111.3484094,,,,,,,,,,,,,,,,,
4/30/2019,104.527534,106.1997961,105.0249667,105.4417709,105.6196338,104.9220319,105.2865583,105.4575634,104.8619865,105.1964389,105.3636651,103.7777233,102.5404576,103.4941066,111.6927215,,,,,,,,,,,,,,,,,
5/1/2019,103.741845,106.165878,104.3867157,104.9527639,105.2058185,104.2819848,104.7946113,105.0405567,104.2266516,104.7114582,104.9538615,102.8225074,101.6032088,102.4555748,109.9697627,,,,,,,,,,,,,,,,,
5/2/2019,103.5178665,105.7816729,104.1308657,104.6648821,104.9018835,104.0263915,104.5071634,104.7370992,103.9706278,104.4233891,104.6497697,102.5537084,101.3375973,102.1975726,109.1815461,,,,,,,,,,,,,,,,,
5/3/2019,104.5310855,106.2552137,105.0394711,105.4669662,105.6500675,104.9342146,105.3082338,105.4843115,104.8759112,105.2207368,105.3931496,103.4136003,102.1699395,103.1263327,110.2025666,,,,,,,,,,,,,,,,,
5/6/2019,104.1009093,106.3981239,104.7219114,105.2632896,105.503725,104.6163567,105.1039346,105.3372285,104.5603522,105.0197951,105.2495166,102.8929109,101.6188642,102.5984906,109.4631628,,,,,,,,,,,,,,,,,
5/7/2019,102.3624587,106.3892093,103.3210997,104.2050447,104.6183666,103.2166039,104.0467594,104.4527115,103.1678088,103.9731589,104.375834,101.6180343,100.2718127,101.0996131,107.9032856,,,,,,,,,,,,,,,,,
5/8/2019,102.2202466,106.0318429,103.1368524,103.9781695,104.3699844,103.0320368,103.819466,104.2039261,102.9825658,103.7448851,104.1260447,101.1463194,99.88192952,100.9082813,107.7918179,,,,,,,,,,,,,,,,,
5/9/2019,101.9109501,106.1301248,102.9063161,103.8279515,104.2604546,102.8026189,103.6708098,104.0959619,102.754785,103.59862,104.0205374,100.8314019,99.49194325,100.5950885,107.4312334,,,,,,,,,,,,,,,,,
5/10/2019,102.4228693,106.192598,103.3319665,104.165328,104.5530016,103.2265595,104.0057449,104.3860313,103.176815,103.9307608,104.3077337,101.8640707,100.3934235,101.3198631,108.3230019,,,,,,,,,,,,,,,,,
5/13/2019,99.8489853,106.2552137,101.2667687,102.6192929,103.2701189,101.1690323,102.4704655,103.1139545,101.130231,102.4114767,103.0520995,100.9990812,98.66444233,99.30516291,105.8397098,,,,,,,,,,,,,,,,,
5/14/2019,100.7519791,106.4071017,102.0283726,103.2347976,103.810896,101.9250271,103.0777303,103.6462426,101.8830036,103.0140282,103.5795404,100.911321,99.31510675,100.0287092,106.8500335,,,,,,,,,,,,,,,,,
5/15/2019,101.3421367,106.7019316,102.5630194,103.7120341,104.2587518,102.4575309,103.5518269,104.0908678,102.4140957,103.4860546,104.0220341,101.2901393,99.9576255,100.3341843,106.8103184,,,,,,,,,,,,,,,,,
5/16/2019,102.2806689,106.5321432,103.29025,104.2223097,104.658573,103.1789108,104.0536226,104.4820141,103.1309637,103.9812586,104.406406,102.0397513,100.7766557,101.2178246,107.8627356,,,,,,,,,,,,,,,,,
5/17/2019,101.6194462,106.5410657,102.7577807,103.8215364,104.3246581,102.6489314,103.6563859,104.1516779,102.6037701,103.588094,104.080256,102.0359186,100.4345355,100.680221,107.0448781,,,,,,,,,,,,,,,,,
5/20/2019,100.9475223,106.2909116,102.1659658,103.3121382,103.8572775,102.0594505,103.1503711,103.6877589,102.0162001,103.084878,103.6192169,101.9536662,99.67211772,100.2211054,106.592224,,,,,,,,,,,,,,,,,
5/21/2019,101.8576191,106.3803026,102.9200156,103.9057416,104.3691145,102.8088796,103.7372651,104.1927256,102.7621558,103.6666925,104.1189608,101.9218275,100.1913759,101.0523554,107.9215979,,,,,,,,,,,,,,,,,
5/22/2019,101.5447711,106.5142666,102.693048,103.7665975,104.2745493,102.5836155,103.6005449,104.1006154,102.5386702,103.5325693,104.0295188,102.5223362,100.2066174,100.7096711,106.9024551,,,,,,,,,,,,,,,,,
5/23/2019,100.3040454,106.7465678,101.7340368,103.0963971,103.7512178,101.6315029,102.9402753,103.5874059,101.5925499,102.8810544,103.5253066,102.9171944,99.63654227,99.63677304,104.6620867,,,,,,,,,,,,,,,,,
5/24/2019,100.531552,106.9699307,101.9612117,103.3229913,103.9774281,101.8583357,103.1663557,103.8130809,101.8192278,103.1069035,103.7507414,102.6539434,99.5219563,99.78661634,105.2633693,,,,,,,,,,,,,,,,,
5/28/2019,99.59657134,107.0414214,101.2162187,102.7740473,103.5286592,101.1205011,102.6279013,103.3751047,101.0855414,102.5745114,103.3189964,100.9743778,98.48718898,98.68754954,104.1417296,,,,,,,,,,,,,,,,,
5/29/2019,98.92822231,107.0860892,100.6812919,102.3773991,103.2028924,100.591813,102.2404588,103.0588439,100.5597957,102.1913691,103.0071558,99.91169849,97.65493277,98.03652904,103.8608619,,,,,,,,,,,,,,,,,
5/30/2019,99.19840546,107.7025165,101.0171804,102.78089,103.6408583,100.9301827,102.6475999,103.5005733,100.8992277,102.6000499,103.450461,100.0339045,98.01723759,98.17596557,103.3618236,,,,,,,,,,,,,,,,,
5/31/2019,97.86169567,107.9526864,99.97513431,102.0453947,103.0629399,99.90439329,101.9362106,102.9476106,99.87989382,101.898092,102.907191,99.5060306,97.01928236,97.07448725,101.8477518,,,,,,,,,,,,,,,,,
6/3/2019,97.61280976,108.2851838,99.83331085,102.0154001,103.0906013,99.76956734,101.9166448,102.9860963,99.74728456,101.8817594,102.9489968,100.5825349,96.88304825,97.65857982,103.5712403,,,,,,,,,,,,,,,,,
6/4/2019,99.7316805,108.3210319,101.5735776,103.3575715,104.2265539,101.480532,103.2150226,104.0765285,101.4495508,103.1674211,104.0263562,101.0149627,98.58802924,99.59885915,106.075752,,,,,,,,,,,,,,,,,
6/5/2019,100.5955961,108.2493277,102.2640268,103.8673988,104.643483,102.1611766,103.7103209,104.4784218,102.1263425,103.6570888,104.4224619,102.7290846,99.96698325,100.4429627,106.1671951,,,,,,,,,,,,,,,,,
6/6/2019,101.2496923,108.4554626,102.83493,104.3517372,105.0833254,102.7276734,104.1881502,104.911539,102.6908464,104.1320004,104.8525775,103.548839,100.8922388,101.2496486,107.3747673,,,,,,,,,,,,,,,,,
6/7/2019,102.2628879,108.9393576,103.7499407,105.1645138,105.8435294,103.6375118,104.9932946,105.6638617,103.5981819,104.9334758,105.6011228,103.5898404,101.8008774,101.9771119,107.8064971,,,,,,,,,,,,,,,,,
6/10/2019,102.7321892,108.5450909,104.0557441,105.3018422,105.8948649,103.9374535,105.1220632,105.7064061,103.8947695,105.0573499,105.6386401,103.2699187,102.1092477,102.2953102,108.2793048,,,,,,,,,,,,,,,,,
6/11/2019,102.707317,108.643626,104.054482,105.324782,105.9301106,103.9368094,105.1458934,105.7425596,103.8945788,105.0818406,105.6754715,103.1810679,102.0797101,102.2020397,108.3379311,,,,,,,,,,,,,,,,,
6/12/2019,102.5259798,108.8049348,103.9384084,105.2757594,105.9152369,103.8226737,105.0996771,105.7305555,103.7817708,105.0375618,105.6654573,103.8102601,102.2361731,102.1947502,108.1211523,,,,,,,,,,,,,,,,,
